clickbench_partitioned,q38,table_creation,0.042,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q38,query,0.135,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q38,query,0.129,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q38,query,0.132,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q38,query,0.13,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q38,query,0.129,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q39,table_creation,0.043,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q39,query,0.211,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q39,query,0.213,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q39,query,0.204,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q39,query,0.206,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q39,query,0.209,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q40,table_creation,0.042,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q40,query,0.058,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q40,query,0.06,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
